,Times runned,Elevation,temperature,M,F,Age,humidity,arrival_time
449,1,16.83182334899902,36.63,1,0,28,0.87,4893
450,1,376.4162902832031,36.63,1,0,26,0.87,4857
451,1,399.9556579589844,36.63,1,0,25,0.87,4835
452,1,10.44776248931885,36.63,1,0,28,0.87,4600
453,1,275.32614135742193,36.63,1,0,24,0.87,4847
454,1,259.998291015625,36.63,1,0,36,0.87,4863
455,1,75.45740509033203,36.63,1,0,25,0.87,4728
456,1,10.44776248931885,36.63,1,0,34,0.87,4863
457,1,109.4568328857422,36.63,1,0,30,0.87,4840
458,1,41.13945007324219,36.63,1,0,35,0.87,4876
459,1,14.32654094696045,36.63,1,0,39,0.87,4829
460,1,18.81842231750488,36.63,1,0,30,0.87,4589
461,1,741.6441650390625,36.63,1,0,32,0.87,4859
462,1,384.0559692382812,36.63,1,0,30,0.87,4902
463,1,11.05302143096924,36.63,1,0,27,0.87,4903
464,1,15.55781936645508,36.63,1,0,23,0.87,4935
465,1,246.8048858642578,36.63,1,0,39,0.87,4962
466,1,614.4942016601562,36.63,1,0,28,0.87,4903
467,1,614.4942016601562,36.63,1,0,29,0.87,4907
468,1,5.227899074554443,36.63,1,0,23,0.87,4935
469,1,198.6544494628906,36.63,1,0,33,0.87,4910
470,1,31.781719207763672,36.63,1,0,42,0.87,4925
471,1,10.44183731079102,36.63,0,1,32,0.87,4892
472,1,320.0387878417969,36.63,1,0,26,0.87,4879
473,1,179.3947906494141,36.63,1,0,40,0.87,4926
474,1,235.4069671630859,36.63,1,0,35,0.87,4704
475,1,10.06689834594727,36.63,1,0,24,0.87,4555
476,1,16.84739112854004,36.63,1,0,26,0.87,4631
